40609,田川郡赤村,3518
40610,田川郡福智町,25661
40620,京都郡,56721
40621,京都郡苅田町,34227
40625,京都郡みやこ町,22494
40640,築上郡,36115
40642,築上郡吉富町,7149
40646,築上郡上毛町,8286
40647,築上郡築上町,20680
41000,佐賀県,862156
41201,佐賀市,236552
41202,唐津市,131737
41203,鳥栖市,67380
41204,多久市,22356
41205,伊万里市,58316
41206,武雄市,51599
41207,鹿島市,31849
41208,小城市,46520
41209,嬉野市,29153
41210,神埼市,33645
41320,神埼郡,16093
41327,神埼郡吉野ヶ里町,16093
41340,三養基郡,54170
41341,三養基郡基山町,18110
41345,三養基郡上峰町,9316
41346,三養基郡みやき町,26744
41380,東松浦郡,6611
41387,東松浦郡玄海町,6611
41400,西松浦郡,21774
41401,西松浦郡有田町,21774
41420,杵島郡,43954
41423,杵島郡大町町,7746
41424,杵島郡江北町,9678
41425,杵島郡白石町,26530
41440,藤津郡,10447
41441,藤津郡太良町,10447
42000,長崎県,1458404
42201,長崎市,446668
42202,佐世保市,255118
42203,島原市,49419
42204,諫早市,142244
42205,大村市,91283
42207,平戸市,37221
42208,松浦市,26255
42209,対馬市,36417
42210,壱岐市,30967
42211,五島市,43264
42212,西海市,32328
42213,雲仙市,49584
42214,南島原市,53672
42300,西彼杵郡,72499
42307,西彼杵郡長与町,42364
42308,西彼杵郡時津町,30135
42320,東彼杵郡,39619
42321,東彼杵郡東彼杵町,9202
42322,東彼杵郡川棚町,15070
42323,東彼杵郡波佐見町,15347
42380,北松浦郡,28064
42383,北松浦郡小値賀町,3009
42388,北松浦郡江迎町,5994
42389,北松浦郡鹿町町,5267
42391,北松浦郡佐々町,13794
42400,南松浦郡,23782
42411,南松浦郡新上五島町,23782
43000,熊本県,1839309
43201,熊本市,672422
43202,八代市,135377
43203,人吉市,36199
43204,荒尾市,56645
43205,水俣市,28220
43206,玉名市,70976
43208,山鹿市,58015
43210,菊池市,52156
43211,宇土市,38351
43212,上天草市,32783
43213,宇城市,63377
43214,阿蘇市,29336
43215,天草市,94525
43216,合志市,54532
43340,下益城郡,32237
43341,下益城郡城南町,20016
43348,下益城郡美里町,12221
43360,玉名郡,45686
43364,玉名郡玉東町,5653
43367,玉名郡南関町,11142
43368,玉名郡長洲町,17048
43369,玉名郡和水町,11843
43380,鹿本郡,30753
43385,鹿本郡植木町,30753
43400,菊池郡,66126
43403,菊池郡大津町,30592
43404,菊池郡菊陽町,35534
43420,阿蘇郡,41024
43423,阿蘇郡南小国町,4673
43424,阿蘇郡小国町,8477
43425,阿蘇郡産山村,1706
43428,阿蘇郡高森町,7245
43432,阿蘇郡西原村,6847
43433,阿蘇郡南阿蘇村,12076
43440,上益城郡,90375
43441,上益城郡御船町,18248
43442,上益城郡嘉島町,8793
43443,上益城郡益城町,33237
43444,上益城郡甲佐町,11522
43447,上益城郡山都町,18575
43460,八代郡,13249
43468,八代郡氷川町,13249
43480,葦北郡,25873
43482,葦北郡芦北町,20511
43484,葦北郡津奈木町,5362
43500,球磨郡,62600
43501,球磨郡錦町,11674
43505,球磨郡多良木町,11132
43506,球磨郡湯前町,4629
43507,球磨郡水上村,2573
43510,球磨郡相良村,5243
43511,球磨郡五木村,1380
43512,球磨郡山江村,3920
43513,球磨郡球磨村,4683
43514,球磨郡あさぎり町,17366
43520,天草郡,8472
43531,天草郡苓北町,8472
44000,大分県,1211042
44201,大分市,468700
44202,別府市,121118
44203,中津市,85608
44204,日田市,73003
44205,佐伯市,80780
44206,臼杵市,43569
44207,津久見市,21267
44208,竹田市,26023
44209,豊後高田市,24688
44210,杵築市,33261
44211,宇佐市,61585
44212,豊後大野市,41337
44213,由布市,36330
44214,国東市,33533
44320,東国東郡,2519
44322,東国東郡姫島村,2519
44340,速見郡,28532
44341,速見郡日出町,28532
44460,玖珠郡,29189
44461,玖珠郡九重町,11136
44462,玖珠郡玖珠町,18053
45000,宮崎県,1155844
45201,宮崎市,372032
45202,都城市,171560
45203,延岡市,134428
45204,日南市,59835
45205,小林市,41326
45206,日向市,64499
45207,串間市,21700
45208,西都市,33909
45209,えびの市,22782
45300,宮崎郡,27989
45301,宮崎郡清武町,27989
45340,北諸県郡,25066
45341,北諸県郡三股町,25066
45360,西諸県郡,19261
45361,西諸県郡高原町,10819
45362,西諸県郡野尻町,8442
45380,東諸県郡,29357
45382,東諸県郡国富町,21749
45383,東諸県郡綾町,7608
45400,児湯郡,76599
45401,児湯郡高鍋町,21842
45402,児湯郡新富町,18811
45403,児湯郡西米良村,1273
45404,児湯郡木城町,5389
45405,児湯郡川南町,17405
45406,児湯郡都農町,11879
45420,東臼杵郡,31593
45421,東臼杵郡門川町,19275
45429,東臼杵郡諸塚村,2076
45430,東臼杵郡椎葉村,3402
45431,東臼杵郡美郷町,6840
45440,西臼杵郡,23908
45441,西臼杵郡高千穂町,14321
45442,西臼杵郡日之影町,4964
45443,西臼杵郡五ヶ瀬町,4623
46000,鹿児島県,1728554
46201,鹿児島市,601790
46203,鹿屋市,105354
46204,枕崎市,24425
46206,阿久根市,24206
46208,出水市,56716
46210,指宿市,45443
46213,西之表市,17133
46214,垂水市,18116
46215,薩摩川内市,101153
46216,日置市,51785
46217,曽於市,41818
46218,霧島市,127811
46219,いちき串木野市,31525
46220,南さつま市,40129
46221,志布志市,34443
46222,奄美市,47372
46223,南九州市,40967
46224,伊佐市,30821
46300,鹿児島郡,982
46303,鹿児島郡三島村,368
46304,鹿児島郡十島村,614
46380,薩摩郡,24989
46392,薩摩郡さつま町,24989
46400,出水郡,11802
46404,出水郡長島町,11802
46440,姶良郡,86480
46441,姶良郡加治木町,22080
46442,姶良郡姶良町,45679
46443,姶良郡蒲生町,7234
46452,姶良郡湧水町,11487
46460,曽於郡,15220
46468,曽於郡大崎町,15220
46480,肝属郡,44465
46482,肝属郡東串良町,7168
46490,肝属郡錦江町,9639
46491,肝属郡南大隅町,9570
46492,肝属郡肝付町,18088
46500,熊毛郡,28942
46501,熊毛郡中種子町,8991
46502,熊毛郡南種子町,6421
46505,熊毛郡屋久島町,13530
46520,大島郡,74667
46523,大島郡大和村,1814
46524,大島郡宇検村,1995
46525,大島郡瀬戸内町,10263
46527,大島郡龍郷町,6180
46529,大島郡喜界町,8333
46530,大島郡徳之島町,12241
46531,大島郡天城町,6814
46532,大島郡伊仙町,7385
46533,大島郡和泊町,7227
46534,大島郡知名町,6834
46535,大島郡与論町,5581
47000,沖縄県,1397812
47201,那覇市,314031
47205,宜野湾市,91264
47207,石垣市,47973
47208,浦添市,110285
47209,名護市,59742
47210,糸満市,58138
47211,沖縄市,133762
47212,豊見城市,56050
47213,うるま市,117105
47214,宮古島市,54613
47215,南城市,40599
47300,国頭郡,66166
47301,国頭郡国頭村,5451
47302,国頭郡大宜味村,3417
47303,国頭郡東村,1927
47306,国頭郡今帰仁村,9490
47308,国頭郡本部町,14055
47311,国頭郡恩納村,10286
47313,国頭郡宜野座村,5502
47314,国頭郡金武町,11103
47315,国頭郡伊江村,4935
47320,中頭郡,147488
47324,中頭郡読谷村,39110
47325,中頭郡嘉手納町,13813
47326,中頭郡北谷町,27239
47327,中頭郡北中城村,16096
47328,中頭郡中城村,16889
47329,中頭郡西原町,34341
47340,島尻郡,93680
47348,島尻郡与那原町,15739
47350,島尻郡南風原町,34380
47353,島尻郡渡嘉敷村,716
47354,島尻郡座間味村,949
47355,島尻郡粟国村,834
47356,島尻郡渡名喜村,424
47357,島尻郡南大東村,1269
47358,島尻郡北大東村,510
47359,島尻郡伊平屋村,1370
47360,島尻郡伊是名村,1685
47361,島尻郡久米島町,8791
47362,島尻郡八重瀬町,27013
47370,宮古郡,1339
47375,宮古郡多良間村,1339
47380,八重山郡,5577
47381,八重山郡竹富町,4010
47382,八重山郡与那国町,1567
