20205,飯田市役所,35.51470300,137.82182400
20206,諏訪市役所,36.03917500,138.11398400
20207,須坂市役所,36.65111700,138.30727500
20208,小諸市役所,36.32687400,138.42602100
20209,伊那市役所,35.82747800,137.95408300
20210,駒ヶ根市役所,35.72886100,137.93399300
20211,中野市役所,36.74202700,138.36947000
20212,大町市役所,36.50297600,137.85116900
20213,飯山市役所,36.85174500,138.36549800
20214,茅野市役所,35.99557100,138.15889600
20215,塩尻市役所,36.11502000,137.95338000
20217,佐久市役所,36.24878800,138.47683100
20218,千曲市役所,36.53385700,138.11990400
20219,東御市役所,36.35955000,138.33029500
20220,安曇野市役所,36.30282700,137.89980600
21201,岐阜市役所,35.42330100,136.76065700
21202,大垣市役所,35.35936500,136.61275300
21203,高山市役所,36.14609300,137.25220600
21204,多治見市役所,35.33277300,137.13207800
21205,関市役所,35.49577700,136.91789500
21206,中津川市役所,35.48749300,137.50061600
21207,美濃市役所,35.54471300,136.90757000
21208,瑞浪市役所,35.36174000,137.25463900
21209,羽島市役所,35.31991000,136.70334900
21210,恵那市役所,35.44932000,137.41281700
21211,美濃加茂市役所,35.44024200,137.01566400
21212,土岐市役所,35.35249700,137.18320500
21213,各務原市役所,35.39891200,136.84839300
21214,可児市役所,35.42613200,137.06107500
21215,山県市役所,35.50611100,136.78140100
21216,瑞穂市役所,35.39182600,136.69078400
21217,飛騨市役所,36.23814400,137.18624600
21218,本巣市役所,35.48305200,136.67877100
21219,郡上市役所,35.74856900,136.96436800
21220,下呂市役所,35.80587900,137.24406100
21221,海津市役所,35.22047000,136.63661200
22100,静岡市役所,34.97547300,138.38238800
22130,浜松市役所,34.71086500,137.72611700
22203,沼津市役所,35.09572300,138.86333700
22205,熱海市役所,35.09598700,139.07154600
22206,三島市役所,35.11848300,138.91850100
22207,富士宮市役所,35.22198300,138.62165600
22208,伊東市役所,34.96568000,139.10204800
22209,島田市役所,34.83641700,138.17605500
22210,富士市役所,35.16138600,138.67631100
22211,磐田市役所,34.71788100,137.85151100
22212,焼津市役所,34.86690600,138.32326000
22213,掛川市役所,34.76871700,137.99840300
22214,藤枝市役所,34.86734900,138.25754800
22215,御殿場市役所,35.30861500,138.93450600
22216,袋井市役所,34.75016000,137.92462400
22219,下田市役所,34.67953600,138.94531600
22220,裾野市役所,35.17389100,138.90672400
22221,湖西市役所,34.71847400,137.53161700
22222,伊豆市役所,34.97659100,138.94671500
